"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","liwc__positive_emotion_words","movavg_liwc__positive_emotion_words","%change_liwc__positive_emotion_words","Peer Comparison_liwc__positive_emotion_words","Peer Deviation_liwc__positive_emotion_words","liwc__cognitive_processes","movavg_liwc__cognitive_processes","%change_liwc__cognitive_processes","Peer Comparison_liwc__cognitive_processes","Peer Deviation_liwc__cognitive_processes","personality__extraversion","movavg_personality__extraversion","%change_personality__extraversion","Peer Comparison_personality__extraversion","Peer Deviation_personality__extraversion","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words"
"114",27,2,8222023,0.191780821917808,0.63849765258216,1,5,71.844061638378,NA,71.844061638378,NA,51.105087548474,1.9364448419362,"Activating",0.587114801421669,"Activating",0.587114801421669,44.0268456375839,44.0268456375839,0,1.06509182541655,0.167468488047153,55.7042976042119,55.7042976042119,0,1.40111862330416,1.13079587481177,33.2955931400071,33.2955931400071,0,0.703158881995097,-1.79954101977829,49.4203782794386,49.4203782794386,0,1.3894701731299,0.86967230656535
"115",27,10,8302023,0.191780821917808,0.63849765258216,1,5,59.5925905061775,-17.0528654043356,65.7183260722777,-8.52643270216779,51.105087548474,1.9364448419362,"Activating",0.587114801421669,"Activating",0.587114801421669,31.4176245210728,37.7222350793283,-16.7132476243712,0.760051158941887,-0.224936386762357,26.4356673266649,41.0699824654384,-35.6326305984881,0.664930847419264,0.0931002260781511,50.1854306712776,41.7405119056424,20.2319482442516,1.05984990791038,-0.718356349616205,50.7836990595611,50.1020386694998,1.36054421768714,1.42780038480245,0.912467269949217
"116",27,30,9192023,0.191780821917808,0.63849765258216,1,0,6.76687140036798,-88.6447772401059,46.0678411816412,-29.9010733612186,51.105087548474,1.9364448419362,"Activating",0.587114801421669,"Activating",0.587114801421669,81.8140589569161,52.4195097051909,56.0755898272248,1.97923526287724,0.689835771852682,15.8726100432717,32.6708583247162,-51.4166114476896,0.39924046238025,-0.502468100239267,63.6692588754315,49.0500942289054,29.8045597594611,1.34461052248115,0.217473653315187,0,33.4013591129999,-100,0,-0.136009332955498
"117",27,37,9262023,0.191780821917808,0.63849765258216,0,6,40.7789427024099,502.626240247337,35.7128015363185,-22.4778052969614,51.105087548474,1.9364448419362,"Activating",0.587114801421669,"Activating",0.587114801421669,88.6486486486486,67.2934440422125,31.7344503768305,2.144576783609,1.61560339659535,25.0009069472158,22.4363947723841,11.4301437501367,0.628842617711955,-1.22817737974217,53.973136407198,55.9426086513024,-3.5205227135194,1.1398412424812,1.09990735566071,9.95085995085995,20.2448530034737,-50.8474576271186,0.279771697022101,-0.961981041779909
