"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus","personality__melancholy","movavg_personality__melancholy","%change_personality__melancholy","Peer Comparison_personality__melancholy","Peer Deviation_personality__melancholy","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words"
"141",32,9,8292023,0.191780821917808,0.63849765258216,2,5,50.4345595761662,NA,50.4345595761662,NA,51.105087548474,0.702242870687542,"Blocking",-0.230025143791853,"Blocking",-0.230025143791853,66.8547668891519,66.8547668891519,0,1.2141886372352,0.681345668078153,52.2850122850124,52.2850122850124,0,1.70370014376136,1.88185574702721,57.8865899275207,57.8865899275207,0,1.16673056222553,0.63361256699947,35.7024793388429,35.7024793388429,0,1.00378693719445,0.00845608889185342
"142",32,18,9072023,0.191780821917808,0.63849765258216,1,7,46.2659863286875,-8.26531109324615,48.3502729524268,-4.13265554662308,51.105087548474,0.702242870687542,"Blocking",-0.230025143791853,"Blocking",-0.230025143791853,48.6290213908607,57.7418941400063,-15.7820814243636,0.883180182357815,0.154867747168896,24.5593419506464,38.4221771178294,-36.08029582673,0.800262878086663,0.673856412679316,26.3473162260009,42.1169530767608,-37.4424921527888,0.531042148310781,-0.574264868234994,32.0158102766799,33.8591448077614,-5.44412607449836,0.900135025201545,-0.107269329383901
"143",32,24,9132023,0.191780821917808,0.63849765258216,1,6,68.1454215664454,47.2905410085064,54.9486558237664,13.64704368439,51.105087548474,0.702242870687542,"Blocking",-0.230025143791853,"Blocking",-0.230025143791853,34.7205149328488,50.0681010709538,-30.653421659342,0.630579638102972,-0.288470235451503,45.144045144045,40.6627997932346,11.0205036878842,1.47101268299645,0.869102959851836,50.779195042836,45.0043670654525,12.8317057964281,1.02347778398881,-0.353103009142911,16.1838161838161,27.9673685997796,-42.1332181249844,0.455013309442536,-0.477157840969364
"144",32,32,9212023,0.191780821917808,0.63849765258216,1,7,62.8986040501411,-7.69944245071311,59.1033373150913,7.56102479494683,51.105087548474,0.702242870687542,"Blocking",-0.230025143791853,"Blocking",-0.230025143791853,37.6430541388464,40.3308634875186,-6.66439822074238,0.683657586930171,-0.851019580695796,49.6948561464689,39.7994144137201,24.8632847455603,1.6193002518469,0.793868063731294,41.1213834580128,39.4159649089499,4.32672028454049,0.828820196552106,-0.781147416743196,23.7536656891496,23.9844307165485,-0.962145110409953,0.667842115472114,-0.727208574968707
