"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words","liwc__cognitive_processes","movavg_liwc__cognitive_processes","%change_liwc__cognitive_processes","Peer Comparison_liwc__cognitive_processes","Peer Deviation_liwc__cognitive_processes"
"88",21,2,8222023,0.191780821917808,0.63849765258216,1,4,63.1206728675983,NA,63.1206728675983,NA,51.105087548474,0.509785864095248,"Blocking",-0.528250180491791,"Blocking",-0.528250180491791,58.8049209242675,58.8049209242675,0,1.06799066277719,0.216281984660708,7.90020790020792,7.90020790020792,0,0.257427219524381,-1.98581010237497,37.7622377622377,37.7622377622377,0,1.06169772203259,0.1377687020259,61.2479206103369,61.2479206103369,0,1.54055622091372,1.52388522796053
"89",21,16,9052023,0.191780821917808,0.63849765258216,0,4,46.1638251394001,-26.8641745371866,54.6422490034992,-13.4320872685933,51.105087548474,0.509785864095248,"Blocking",-0.528250180491791,"Blocking",-0.528250180491791,17.3670617085194,38.0859913163934,-54.4003947166683,0.315413394883415,-0.980712561811092,21.90990990991,14.905058905059,46.9964664310955,0.713931488814284,-1.3754114898965,9.81818181818182,23.7902097902098,-58.7301587301587,0.276041407728473,-0.739401857066706,30.5763857817547,45.9121531960458,-33.4024138419452,0.769081478354549,0.436450731375369
"90",21,65,10242023,0.191780821917808,0.63849765258216,1,5,48.8411520722686,5.79962107729119,52.7085500264223,-3.53883489852886,51.105087548474,0.509785864095248,"Blocking",-0.528250180491791,"Blocking",-0.528250180491791,13.7765454906143,29.9828427078004,-54.0519035340496,0.250203923720089,-1.44885569841648,8.7406555491662,12.850257786428,-31.9806987965817,0.284813093941868,-1.55446565548302,15.6673114119922,21.0825769974706,-25.6859756097563,0.440491608077349,-0.909388331140432,57.4684658955685,49.76425742922,15.4814094780902,1.44549238177474,0.709597220522812
"91",21,107,12052023,0.191780821917808,0.63849765258216,1,4,51.5410449380211,5.5279057745353,48.8486740498966,-7.32305475030297,51.105087548474,0.509785864095248,"Blocking",-0.528250180491791,"Blocking",-0.528250180491791,34.3850310106223,21.842879403252,57.4198638184259,0.624486717802795,-1.91912573014255,13.5135135135135,14.7213596575299,-8.20471866807896,0.440336033396966,-1.39141893469831,29.066985645933,18.184159625369,59.8478359449792,0.817227851827716,-1.09135235181517,66.3899682091134,51.4782732954789,28.9669679245908,1.66989307574226,0.831135317072663
