"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus","personality__emotionally_aware","movavg_personality__emotionally_aware","%change_personality__emotionally_aware","Peer Comparison_personality__emotionally_aware","Peer Deviation_personality__emotionally_aware","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","personality__melancholy","movavg_personality__melancholy","%change_personality__melancholy","Peer Comparison_personality__melancholy","Peer Deviation_personality__melancholy"
"108",25,2,8222023,0.23972602739726,0.7981220657277,1,9,80.7271440385813,NA,80.7271440385813,NA,51.105087548474,1.1069862923212,"Activating",0.548383267383865,"Blocking",-0.82184852922656,38.0380380380382,38.0380380380382,0,1.23946439030258,0.64038275833022,20.6415442528017,20.6415442528017,0,0.492324242544931,-1.82455783343701,33.1174909845829,33.1174909845829,0,0.601466179874518,-1.26775768981135,39.0983819007741,39.0983819007741,0,0.788045679566124,-0.805472729559195
"109",25,18,9072023,0.23972602739726,0.7981220657277,2,8,39.1786501729523,-51.467810933299,59.9528971057668,-25.7339054666495,51.105087548474,1.1069862923212,"Activating",0.548383267383865,"Blocking",-0.82184852922656,31.8047079337403,34.9213729858892,-8.92480674631065,1.03635216118202,0.36879839171423,36.8298478427819,28.7356960477918,28.1675856451443,0.878433644313292,-1.13073020505898,97.3241886855485,65.2208398350657,49.2225321410574,1.76756167927499,0.586948814085723,44.9890670145269,42.0437244576505,7.00542731375563,0.906775118686096,-0.579873824070427
"110",25,44,10032023,0.23972602739726,0.7981220657277,2,8,56.2055261972515,43.4595779822298,58.703773469595,-2.0835083815351,51.105087548474,1.1069862923212,"Activating",0.548383267383865,"Blocking",-0.82184852922656,2.65039232781169,24.1643794331967,-89.0318212593094,0.086362680098502,-0.568559724033867,10.6657107799284,22.7123676251707,-53.0400750993997,0.254389299396475,-1.64704763772635,41.6868002331501,57.3761599677605,-27.344736460973,0.757098431734978,0.133738189903051,30.3050774663959,38.1308421272323,-20.5234508976328,0.61081262715471,-0.879581567398203
"111",25,44,10032023,0.23972602739726,0.7981220657277,2,8,56.2055261972515,0,50.5299008558184,-13.9239304914703,51.105087548474,1.1069862923212,"Activating",0.548383267383865,"Blocking",-0.82184852922656,2.65039232781169,12.3684975297879,-78.5714285714286,0.086362680098502,-1.59644596198729,10.6657107799284,19.3870898008796,-44.9854986515588,0.254389299396475,-1.9320891942677,41.6868002331501,60.2325963839496,-30.7902983835866,0.757098431734978,0.298763067019403,30.3050774663959,35.1997406491062,-13.9053955865854,0.61081262715471,-1.10408967556306
"112",25,65,10242023,0.23972602739726,0.7981220657277,2,8,72.834335793129,29.5857199833326,61.7484627292107,22.2018283894979,51.105087548474,1.1069862923212,"Activating",0.548383267383865,"Blocking",-0.82184852922656,10.400273691413,5.23368611567879,98.717948717949,0.338891529500452,-2.21816924838578,29.7238099279062,17.018410495921,74.6567926248485,0.708946580211395,-2.13513148778692,16.1030220990845,33.1588741884616,-51.4367646876023,0.292456430074372,-1.26536685832074,48.9604332701487,36.5235294009802,34.051758067047,0.986819812803105,-1.00269389977329
