"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","liwc__positive_emotion_words","movavg_liwc__positive_emotion_words","%change_liwc__positive_emotion_words","Peer Comparison_liwc__positive_emotion_words","Peer Deviation_liwc__positive_emotion_words","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","salleegratitude","movavg_salleegratitude","%change_salleegratitude","Peer Comparison_salleegratitude","Peer Deviation_salleegratitude","personality__extraversion","movavg_personality__extraversion","%change_personality__extraversion","Peer Comparison_personality__extraversion","Peer Deviation_personality__extraversion","personality__emotionally_aware","movavg_personality__emotionally_aware","%change_personality__emotionally_aware","Peer Comparison_personality__emotionally_aware","Peer Deviation_personality__emotionally_aware","sallee__joy","movavg_sallee__joy","%change_sallee__joy","Peer Comparison_sallee__joy","Peer Deviation_sallee__joy","anxiety.blend","movavg_anxiety.blend","%change_anxiety.blend","Peer Comparison_anxiety.blend","Peer Deviation_anxiety.blend","personality__melancholy","movavg_personality__melancholy","%change_personality__melancholy","Peer Comparison_personality__melancholy","Peer Deviation_personality__melancholy","personality__stress_prone","movavg_personality__stress_prone","%change_personality__stress_prone","Peer Comparison_personality__stress_prone","Peer Deviation_personality__stress_prone","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words","liwc__cognitive_processes","movavg_liwc__cognitive_processes","%change_liwc__cognitive_processes","Peer Comparison_liwc__cognitive_processes","Peer Deviation_liwc__cognitive_processes","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus"
"191",20,9,8292023,0.671232876712329,2.23474178403756,1,NA,NA,NA,NA,NA,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",20,10,8302023,0.671232876712329,2.23474178403756,1,NA,NA,NA,NA,NA,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",20,30,9192023,0.671232876712329,2.23474178403756,1,NA,NA,NA,NA,NA,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",20,33,9222023,0.671232876712329,2.23474178403756,1,5,38.7584038724333,NA,38.7584038724333,NA,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,77.0940170940171,77.0940170940171,0,1.86504861309586,2.22560025618234,53.4149983262711,53.4149983262711,0,0.970101116846751,-0.095109968389554,4.0908936401645,4.0908936401645,0,0.437900030929099,-0.541906467593598,53.7993962857301,53.7993962857301,0,1.13617208094816,0.825516515574962,35.2925599974925,35.2925599974925,0,0.841767585575806,-0.568678308943808,22.4891540185472,22.4891540185472,0,1.29936763124843,0.287947423873054,27.3774688647668,27.3774688647668,0,0.688179015614162,-0.777875308720666,33.299897756876,33.299897756876,0,0.671174592951128,-1.24960839496875,38.745388967771,38.745388967771,0,0.694247827861759,-1.6954084853466,9.44055944055945,9.44055944055945,0,0.265424430508148,-1.64027972856722,16.839327711811,16.839327711811,0,0.423556111030762,-1.62505636446751,36.867636867637,36.867636867637,0,1.20132702444711,0.538394686069823
"81",20,37,9262023,0.671232876712329,2.23474178403756,1,4,16.471032296439,-57.5033266316884,27.6147180844361,-28.7516633158442,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,71.4596949891068,74.276856041562,-3.7927844588344,1.72874381249527,2.05025750980773,94.0966943200513,73.7558463231612,27.5786246255879,1.7089452609151,1.08004167234174,0,2.04544682008225,-100,0,-0.752990680346849,64.0584147496873,58.9289055177087,8.70457237736604,1.35282897975004,1.48223647949435,77.1345109463816,56.213535471937,37.2169714977076,1.83974557381271,1.22465979051873,100,61.2445770092736,63.2797626879815,5.7777523786658,2.4417196031724,23.8171905148334,25.5973296898001,-6.95439405804911,0.598685393604322,-0.889501662198043,37.68836297848,35.494130367678,6.18195906780164,0.759626106535192,-1.08154085585382,47.0362168002476,42.8908028840093,9.66504154153711,0.842804581767637,-1.28353180207369,9.62566844919787,9.53311394487866,0.970873786407747,0.270628831106347,-1.63446911278097,26.5918030150167,21.7155653634139,22.455034303727,0.668858095946235,-1.27929022882835,13.4251898957782,25.1464133817076,-46.611909650924,0.437458020106792,-0.482985861126196
"82",20,44,10032023,0.671232876712329,2.23474178403756,2,4,0.143492488771043,-99.1288190916725,18.4576428858811,-33.1601255915628,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,72.8888888888889,73.8142003240043,-1.25356832567954,1.76331868874518,2.02146138398035,67.7421802908324,71.7512909790516,-5.58751018067355,1.23030547256329,0.964232513258141,3.75307001850349,2.61465455288933,43.5398039238549,0.40173850061662,-0.694250083919212,75.4126134295872,64.4234748216682,17.0576620375387,1.59261463595196,2.1856942942407,37.0867782038855,49.8379497159199,-25.5852650133423,0.884561724841954,0.678146992555618,66.5869389865834,63.0253643350435,5.65101794986301,3.84722845117807,2.54068408100586,3.54494559977925,18.2465349931265,-80.5719518740701,0.0891082073844089,-1.35044450233629,15.5367641021622,28.8416749458394,-46.1308535952296,0.313150550736847,-1.59108656505351,44.314155786465,43.3652538514945,2.18816183624799,0.794030134111486,-1.23639168656002,0,6.35540929658577,-100,0,-1.83396692144229,18.2604026845638,20.5638444704638,-11.2014161029495,0.459300114547016,-1.36095689705551,10.954954954955,20.4159272394567,-46.3411344169421,0.356965744407142,-0.895197652009241
"194",20,50,10092023,0.671232876712329,2.23474178403756,0,NA,NA,NA,8.30726239260502,-54.9928317284785,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,NA,72.1742919389978,NA,NA,1.91939194787936,NA,80.9194373054418,NA,NA,1.49390375408199,NA,1.87653500925174,NA,NA,-0.770421892082019,NA,69.7355140896372,NA,NA,2.86578318357357,NA,57.1106445751335,NA,NA,1.30155964330533,NA,83.2934694932917,NA,NA,3.66705240957226,NA,13.6810680573063,NA,NA,-1.63672909914411,NA,26.6125635403211,NA,NA,-1.76182565009589,NA,45.6751862933563,NA,NA,-1.00688328716674,NA,4.81283422459893,NA,NA,-1.93081051787982,NA,22.4261028497903,NA,NA,-1.2289071633495,NA,12.1900724253666,NA,NA,-1.61199382104877
"83",20,65,10242023,0.671232876712329,2.23474178403756,1,6,61.1904202070688,NA,30.6669563479199,269.158392964921,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,26.187624750499,49.5382568196939,-47.136563876652,0.633527672603058,0.510503889672029,15.3160267004782,41.5291034956553,-63.1197752629538,0.278163345003437,-0.781793670755023,1.99920596555751,2.8761379920305,-30.4899149103028,0.214000272594736,-0.667265747119438,38.2506562370609,56.831634833324,-32.6947810858468,0.80780325979274,1.21372745340824,30.4488893717248,33.7678337878052,-9.82871580373316,0.726240547348298,-0.699377262557204,14.6538319265332,40.6203854565583,-63.9249313815478,0.846662122700961,1.29556232868186,28.1720083467056,15.8584769732424,77.6463678967372,0.708151110231386,-1.50019133808977,33.7191029433328,24.6279335227475,36.9140570084302,0.679623864250318,-1.91383865066163,55.7245714339708,50.0193636102179,11.4059984213543,0.99848430244801,-0.575258030685228,26.4561785519869,13.2280892759934,100,0.743824152561753,-1.40249680471545,47.6860149946192,32.9732088395915,44.6204863669859,1.1994364268776,-0.4810289135945,31.9792846738956,21.4671198144253,48.9686783804431,1.04204072094899,-0.803597346911514
"195",20,72,10312023,0.671232876712329,2.23474178403756,2,NA,NA,NA,61.1904202070688,99.5320941304279,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,NA,26.187624750499,NA,NA,-0.942861352981546,NA,15.3160267004782,NA,NA,-2.296201536601,NA,1.99920596555751,NA,NA,-0.757762603174938,NA,38.2506562370609,NA,NA,-1.16515501691691,NA,30.4488893717248,NA,NA,-0.983875921743809,NA,14.6538319265332,NA,NA,-0.147488379309054,NA,28.1720083467056,NA,NA,-0.728052493566738,NA,33.7191029433328,NA,NA,-1.21749931787038,NA,55.7245714339708,NA,NA,-0.00840460583776821,NA,26.4561785519869,NA,NA,-0.572031070665964,NA,47.6860149946192,NA,NA,0.562232406320814,NA,31.9792846738956,NA,NA,0.112426539952305
"84",20,76,11042023,0.671232876712329,2.23474178403756,1,7,21.7949478380864,NA,41.4926840225776,-32.1908823600719,51.105087548474,1.41998909234313,"Blocking",0.295678459622574,"Blocking",-0.130741598515115,50.3508771929824,38.2692509717407,31.5700619020821,1.21808198893581,-0.190889604522999,65.705617934584,40.5108223175311,62.1927528885283,1.19331826900191,-0.84062282071875,6.1615808665891,4.0803934160733,51.0045781938005,0.659551845973443,-0.542990060437109,66.9572764993821,52.6039663682215,27.2856043414847,1.41404910514029,0.672468210797551,21.9921862307248,26.2205378012248,-16.1261054313786,0.524538585647683,-1.34632861801328,62.0995592587162,38.3766955926247,61.8158059201184,3.58795876221145,1.1708727643576,6.26721693089683,17.2196126388012,-63.6041932977353,0.157537104669874,-1.41483924142734,21.4998947049027,27.6094988241178,-22.1286310125924,0.433340161654867,-1.68546525923318,34.7512401031565,45.2379057685636,-23.1811475072625,0.62267984913475,-1.05033025189707,0,13.2280892759934,-100,0,-1.40249680471545,14.7357627850387,31.210888889829,-52.7864687319405,0.37064557950999,-0.605992174683486,24.3243243243244,28.15180449911,-13.5958608795632,0.792604860114541,-0.221097839989543
