"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","liwc__positive_emotion_words","movavg_liwc__positive_emotion_words","%change_liwc__positive_emotion_words","Peer Comparison_liwc__positive_emotion_words","Peer Deviation_liwc__positive_emotion_words","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","salleegratitude","movavg_salleegratitude","%change_salleegratitude","Peer Comparison_salleegratitude","Peer Deviation_salleegratitude","personality__extraversion","movavg_personality__extraversion","%change_personality__extraversion","Peer Comparison_personality__extraversion","Peer Deviation_personality__extraversion","personality__emotionally_aware","movavg_personality__emotionally_aware","%change_personality__emotionally_aware","Peer Comparison_personality__emotionally_aware","Peer Deviation_personality__emotionally_aware","sallee__joy","movavg_sallee__joy","%change_sallee__joy","Peer Comparison_sallee__joy","Peer Deviation_sallee__joy","anxiety.blend","movavg_anxiety.blend","%change_anxiety.blend","Peer Comparison_anxiety.blend","Peer Deviation_anxiety.blend","personality__melancholy","movavg_personality__melancholy","%change_personality__melancholy","Peer Comparison_personality__melancholy","Peer Deviation_personality__melancholy","personality__stress_prone","movavg_personality__stress_prone","%change_personality__stress_prone","Peer Comparison_personality__stress_prone","Peer Deviation_personality__stress_prone","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words","liwc__cognitive_processes","movavg_liwc__cognitive_processes","%change_liwc__cognitive_processes","Peer Comparison_liwc__cognitive_processes","Peer Deviation_liwc__cognitive_processes","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus"
"208",30,2,8222023,0.335616438356164,1.11737089201878,1,NA,NA,NA,NA,NA,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",30,9,8292023,0.335616438356164,1.11737089201878,1,NA,NA,NA,NA,NA,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",30,10,8302023,0.335616438356164,1.11737089201878,2,NA,NA,NA,NA,NA,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",30,37,9262023,0.335616438356164,1.11737089201878,1,5,64.5156066468682,NA,64.5156066468682,NA,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,32,32,0,0.774139912132029,-0.581093665500875,46.9349350732305,46.9349350732305,0,0.852412887023846,-0.469482608360978,0,0,NA,0,-0.9640748931001,42.4697970105562,42.4697970105562,0,0.8969059316327,-0.624987556204123,65.4292933806867,65.4292933806867,0,1.56056285854313,2.01463107046081,19.2573264687006,19.2573264687006,0,1.11264063811279,0.10834364902022,40.3892849001757,40.3892849001757,0,1.01525303384541,0.0380505450420433,65.2162847664232,65.2162847664232,0,1.31446389720073,1.19503151956325,71.8702706112424,71.8702706112424,0,1.28778625248016,1.595786715132,28.7361419068736,28.7361419068736,0,0.807926071400409,-0.428893887236296,26.3709281388117,26.3709281388117,0,0.663302476078812,-0.949185973897587,24.0474620962427,24.0474620962427,0,0.783583341381532,-0.578747832275141
"129",30,58,10172023,0.335616438356164,1.11737089201878,1,7,74.6690516890274,15.7379672452512,69.5923291679478,7.86898362262558,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,30.2025782688765,31.1012891344383,-2.88962576977754,0.730656915225899,-0.637030272755532,62.3466010491569,54.6407680611937,14.1027171860638,1.13231319300892,-0.0242935837740613,16.1760752688172,8.0880376344086,100,1.73152970563215,-0.129412735171617,44.1382506429219,43.3040238267391,1.9264418002369,0.932141465232048,-0.518183302649272,60.6311174807871,63.0302054307369,-3.80625119901621,1.44612092112874,1.80898215940206,0,9.6286632343503,-100,0,-0.426754290768707,43.528805964665,41.9590454324204,3.74117312743188,1.09417020936417,0.136484783505704,65.106245645083,65.1612652057531,-0.084435991990579,1.31224600863502,1.19081728898465,79.6891951418439,75.7797328765432,5.15898132244655,1.42788734621548,1.98421990509771,40.683073832245,34.7096078695593,17.2098341909662,1.14381798782516,-0.053876854011079,52.758764177801,39.5648461583064,33.3475782180558,1.32703023305764,-0.0136265583221484,6.80901896371512,15.4282405299789,-55.8665231431647,0.221870973733721,-1.32982174962876
"211",30,65,10242023,0.335616438356164,1.11737089201878,1,NA,NA,NA,69.5923291679478,0,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,NA,31.1012891344383,NA,NA,-0.637030272755532,NA,54.6407680611937,NA,NA,-0.0242935837740613,NA,8.0880376344086,NA,NA,-0.129412735171617,NA,43.3040238267391,NA,NA,-0.518183302649272,NA,63.0302054307369,NA,NA,1.80898215940206,NA,9.6286632343503,NA,NA,-0.426754290768707,NA,41.9590454324204,NA,NA,0.136484783505704,NA,65.1612652057531,NA,NA,1.19081728898465,NA,75.7797328765432,NA,NA,1.98421990509771,NA,34.7096078695593,NA,NA,-0.053876854011079,NA,39.5648461583064,NA,NA,-0.0136265583221484,NA,15.4282405299789,NA,NA,-1.32982174962876
"130",30,108,12062023,0.335616438356164,1.11737089201878,1,0,40.4568684463559,NA,57.5629600676916,-17.2854813800319,51.105087548474,1.19974384567429,"Aware",0.996569590028877,"Aware",0.996569590028877,24.4320297951583,27.3173040320174,-10.5620753551573,0.591056543713468,-0.872549054871608,42.1804755962952,52.263538322726,-19.2927288316535,0.766064359585831,-0.161633257517387,11.3020613231911,13.7390682960042,-17.7377892030846,1.20980241441548,0.453757331503309,52.2576383513673,48.1979444971446,8.42296055688267,1.10361219289105,0.10837476767384,42.7642137402092,51.6976656104981,-17.2801842497021,1.01997500186162,0.837561135170392,13.8070238807059,6.90351194035295,100,0.79773565069044,-0.578200323051661,32.9267684487945,38.2277872067297,-13.866925462539,0.827670052712882,-0.0974894784359784,55.9205371927042,60.5133914188936,-7.58981461540662,1.12710387467096,0.834812777143603,72.2463369090836,75.9677660254637,-4.8986949479767,1.29452468555217,2.00290235063575,16.4550533265617,28.5690635794033,-42.4025457438344,0.462639230829843,-0.439383144072365,66.4578672632365,59.6083157205187,11.4909328672072,1.67160092654244,1.40762349355939,11.4751623131512,9.14209063843316,25.5201109570042,0.373916631711392,-1.87759316817484
