"","panel","input_day_c","mdy","inputperweek","inputcomparison","temperature","BO","BO.latent","BPI.PercentChange","movavg_BOlatent","BPI.PercentChange.mvgavg","PopulationBOaverage","wave","overall_awareness","awareness.score","recent_awareness","awareness.recent.score","liwc__positive_emotion_words","movavg_liwc__positive_emotion_words","%change_liwc__positive_emotion_words","Peer Comparison_liwc__positive_emotion_words","Peer Deviation_liwc__positive_emotion_words","empathy.capacity","movavg_empathy.capacity","%change_empathy.capacity","Peer Comparison_empathy.capacity","Peer Deviation_empathy.capacity","salleegratitude","movavg_salleegratitude","%change_salleegratitude","Peer Comparison_salleegratitude","Peer Deviation_salleegratitude","personality__extraversion","movavg_personality__extraversion","%change_personality__extraversion","Peer Comparison_personality__extraversion","Peer Deviation_personality__extraversion","personality__emotionally_aware","movavg_personality__emotionally_aware","%change_personality__emotionally_aware","Peer Comparison_personality__emotionally_aware","Peer Deviation_personality__emotionally_aware","sallee__joy","movavg_sallee__joy","%change_sallee__joy","Peer Comparison_sallee__joy","Peer Deviation_sallee__joy","anxiety.blend","movavg_anxiety.blend","%change_anxiety.blend","Peer Comparison_anxiety.blend","Peer Deviation_anxiety.blend","personality__melancholy","movavg_personality__melancholy","%change_personality__melancholy","Peer Comparison_personality__melancholy","Peer Deviation_personality__melancholy","personality__stress_prone","movavg_personality__stress_prone","%change_personality__stress_prone","Peer Comparison_personality__stress_prone","Peer Deviation_personality__stress_prone","liwc__negative_emotion_words","movavg_liwc__negative_emotion_words","%change_liwc__negative_emotion_words","Peer Comparison_liwc__negative_emotion_words","Peer Deviation_liwc__negative_emotion_words","liwc__cognitive_processes","movavg_liwc__cognitive_processes","%change_liwc__cognitive_processes","Peer Comparison_liwc__cognitive_processes","Peer Deviation_liwc__cognitive_processes","additional_indicatorsself_focus","movavg_additional_indicatorsself_focus","%change_additional_indicatorsself_focus","Peer Comparison_additional_indicatorsself_focus","Peer Deviation_additional_indicatorsself_focus"
"9",2,2,8222023,0.287671232876712,0.957746478873239,0,0,6.07157412947962,NA,6.07157412947962,NA,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,21.437908496732,21.437908496732,0,0.518623143748581,-1.23848814780388,97.2179656012985,97.2179656012985,0,1.76563249953344,2.43551849262728,6.27858447091555,6.27858447091555,0,0.67207621997582,-0.316143083171792,58.3376949941761,58.3376949941761,0,1.23201494617576,1.40654507586794,36.6377204727438,36.6377204727438,0,0.873851188622588,-0.453371662123921,0,0,NA,0,-0.961852230557634,5.0924164529677,5.0924164529677,0,0.128006506335973,-2.17529365261385,15.7510103831898,15.7510103831898,0,0.317468782027221,-2.59376776101815,47.5657952592971,47.5657952592971,0,0.852293677236089,-0.819037690564807,9.62566844919787,9.62566844919787,0,0.270628831106347,-1.62865849699472,20.5545563987465,20.5545563987465,0,0.517004486236657,-1.36161549921863,24.1653418124007,24.1653418124007,0,0.787424436192224,-0.568475862873883
"10",2,58,10172023,0.287671232876712,0.957746478873239,1,0,8.6552966847731,42.554410111681,7.36343540712636,21.2772050558405,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,25.2793834296724,23.3586459632022,8.2228116710875,0.611555614593702,-1.11893964625762,46.9027799660885,72.0603727836935,-34.9118271884626,0.851828899261453,0.982089093765534,0,3.13929223545777,-100,0,-0.640108988135946,56.8161812906019,57.576938142389,-1.32128743960947,1.1998825894928,1.30914702282567,5.95790754154565,21.2978140071447,-72.0257321265602,0.142102852462023,-1.76830263848084,23.0726563930824,11.5363281965412,100,1.33308095357271,-0.320738786203732,11.5184678714942,8.30544216223095,38.6857875415051,0.289536184675915,-1.97381595435421,20.3421356646732,18.0465730239315,12.7202136255873,0.410005001341917,-2.41793883476196,22.3474965507067,34.9566459050019,-36.0708215214978,0.400427027623381,-2.07184735441921,8.51287440882816,9.06927142901301,-6.13496932515344,0.239342261036248,-1.6635893664612,0,10.2772781993732,-100,0,-2.09036069618781,26.1209186064678,25.1431302094343,3.88888888888887,0.851146644901421,-0.483271954834512
"153",2,65,10242023,0.287671232876712,0.957746478873239,0,NA,NA,NA,7.36343540712636,0,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,NA,23.3586459632022,NA,NA,-1.11893964625762,NA,72.0603727836935,NA,NA,0.982089093765534,NA,3.13929223545777,NA,NA,-0.640108988135946,NA,57.576938142389,NA,NA,1.30914702282567,NA,21.2978140071447,NA,NA,-1.76830263848084,NA,11.5363281965412,NA,NA,-0.320738786203732,NA,8.30544216223095,NA,NA,-1.97381595435421,NA,18.0465730239315,NA,NA,-2.41793883476196,NA,34.9566459050019,NA,NA,-2.07184735441921,NA,9.06927142901301,NA,NA,-1.6635893664612,NA,10.2772781993732,NA,NA,-2.09036069618781,NA,25.1431302094343,NA,NA,-0.483271954834512
"11",2,93,11212023,0.287671232876712,0.957746478873239,1,0,29.7297419240917,NA,19.1925193044324,160.646264186114,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,52.375249500998,38.8273164653352,34.8927875243666,1.26705534520612,-0.156155084741646,90.2052444884379,68.5540122272632,31.5827353611321,1.63827035787116,0.779516154745758,9.07069641242087,4.53534820621044,100,0.970951236803078,-0.496040038186931,47.1003895829789,51.9582854367904,-9.34960769581465,0.99469792117642,0.589803078751514,68.3408751443299,37.1493913429378,83.9623010602076,1.63000738598921,-0.409511428788967,3.32433133389428,13.1984938634883,-74.8127978216473,0.192071632718809,-0.228366522025015,40.9644643700806,26.2414661207874,56.1058523998789,1.0297111432987,-0.84911010071556,47.4193487855839,33.8807422251286,39.9595925924376,0.955758553721086,-1.2051185355495,72.1961391211027,47.2718178359047,52.72554013412,1.29362523128941,-0.848246461643052,35.2749047359826,21.8938895724054,61.1175785797439,0.991765536749006,-0.858453741946997,36.6237547276812,18.3118773638406,100,0.921189692918737,-1.52064024714564,31.9792846738956,29.0501016401817,10.0832109642683,1.04204072094899,-0.142820753421418
"12",2,121,12192023,0.287671232876712,0.957746478873239,1,0,35.3255600690602,18.8222896762985,32.527650996576,69.4808820073135,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,42.051282051282,47.21326577614,-10.9333333333334,1.01729924350683,0.365794266302135,69.091056969224,79.648150728831,-13.2546627423272,1.2548032131455,1.42045772535337,18.0104755570336,13.5405859847272,33.0110497237569,1.92788874441518,0.433274529403546,42.4965736063008,44.7984815946399,-5.1383616283425,0.897471417913369,-0.326851109445226,33.231064262578,50.785969703454,-34.5664472754609,0.792598574102082,0.759410907078801,0,1.66216566694714,-100,0,-0.869479966378918,24.670776656397,32.8176205132388,-24.8246025440977,0.620141725946247,-0.43674226731438,40.9124320348156,44.1658904101998,-7.36645031984409,0.824608685530815,-0.41732624024426,74.4595162573932,73.327827689248,1.54332755218274,1.33418088713297,1.74060549248455,28.3216783216783,31.7982915288305,-10.9333333333334,0.796273291524441,-0.236650678069056,40.5239105910247,38.573832659353,5.05544250397145,1.01928950296834,-0.0838977248200986,42.1344421344421,37.0568634041689,13.7021276595742,1.37294517079669,0.554883775596945
"13",2,141,1082024,0.287671232876712,0.957746478873239,0,0,24.7195290527699,-30.0236740636409,29.9249436819739,-8.0015225042718,51.105087548474,0.884007824737195,"Blocking",-0.816632370077519,"Blocking",-0.852842752138107,57.2093023255814,50.5452779592871,13.1842669292707,1.38400013360813,0.573181829976391,91.920366479628,83.73888931243,9.77022412689632,1.66941969441179,1.65679193123575,8.84845142909656,11.9765411328503,-26.1184733476494,0.947161548379979,0.271869611403315,51.0111087211336,46.8693573034711,8.83680010981454,1.07728713607398,-0.0617213749461199,47.3425290924057,49.6381561664379,-4.62472269585292,1.12917301584238,0.661020765112228,13.5120020029131,5.61211111226913,140.765047815488,0.780690017128682,-0.64996790965539,52.716041174296,39.4504274002579,33.6260330957819,1.32510691552974,-0.0208219524707846,41.5801669740299,43.3039825981431,-3.98073230379312,0.838067187094348,-0.483344183922229,66.5717015486267,71.0757856423742,-6.33701626093913,1.19284540505296,1.51684892013744,42.8118393234672,35.4694741270427,20.700518902891,1.20366892904857,-0.00617208908742419,40.3862095277736,39.1779582821598,3.08400768848631,1.01582593673614,-0.0410601527075349,16.7190446260214,30.2775904781197,-44.7807954265597,0.544787836667875,-0.0358580952590558
